order_id,customer_id,order_date,channel,status,total_amount
11380,174,2024-10-16 18:57:46,Marketplace,Completed,1033.68
11381,66,2024-04-28 07:12:13,Mobile,Completed,101.49
11382,197,2024-06-28 07:58:07,Marketplace,Completed,460.6
11383,19,2024-06-15 18:04:17,Web,Refunded,731.15
11384,285,2024-10-05 07:36:02,Mobile,Completed,600.62
11385,125,2024-12-07 08:17:37,Web,Completed,768.87
11386,11,2024-10-31 15:35:00,Web,Completed,723.27
11387,335,2024-08-16 17:35:13,Web,Completed,405.96
11388,130,2024-09-30 15:03:14,Web,Completed,61.5
11389,289,2024-10-22 21:19:46,Mobile,Completed,868.17
11390,171,2024-11-08 01:12:29,Web,Completed,260.94
11391,16,2024-10-05 06:00:07,Web,Completed,514.99
11392,211,2024-09-19 01:59:58,Mobile,Completed,1318.21
11393,33,2024-12-14 02:30:05,Web,Completed,149.8
11394,51,2024-05-13 08:28:39,Web,Completed,717.71
11395,340,2024-01-25 09:20:53,Mobile,Refunded,110.68
11396,195,2024-06-30 17:40:44,Mobile,Cancelled,282.1
11397,91,2024-05-20 05:04:56,Mobile,Cancelled,2296.45
11398,249,2024-01-15 21:14:47,Marketplace,Completed,586.28
11399,207,2024-12-12 14:36:02,Marketplace,Completed,600.03
11400,263,2024-12-22 17:47:08,Web,Completed,339.12
11401,239,2024-06-18 12:26:08,Marketplace,Completed,556.22
11402,81,2024-09-23 23:16:49,Web,Completed,545.7
11403,142,2024-12-11 22:43:43,Mobile,Completed,0
11404,158,2024-06-22 15:43:44,Web,Completed,1254.62
11405,63,2024-03-08 11:23:08,Web,Completed,941.78
11406,107,2024-02-11 11:35:42,Mobile,Completed,542.25
11407,226,2024-01-22 23:45:08,Web,Completed,555.4
11408,139,2024-01-25 00:53:30,Mobile,Completed,561.87
11409,121,2024-11-22 20:17:05,Web,Completed,759.32
11410,130,2024-09-13 19:39:37,Mobile,Completed,196.25
11411,62,2024-05-30 02:34:37,Mobile,Completed,296.22
11412,339,2024-12-16 16:28:38,Mobile,Completed,753.23
11413,244,2024-07-04 12:29:25,Web,Completed,1021.67
11414,5,2024-05-16 21:56:41,Mobile,Completed,305
11415,284,2024-12-07 17:46:31,Web,Completed,613.11
11416,340,2024-09-21 01:45:11,Mobile,Completed,729.32
11417,294,2024-03-21 02:12:04,Mobile,Completed,1146.68
11418,12,2024-09-11 16:56:57,Web,Completed,345.02
11419,82,2024-12-19 09:24:22,Mobile,Completed,809.36
11420,28,2024-05-23 01:08:36,Web,Completed,551.67
11421,4,2024-05-24 17:46:41,Mobile,Completed,262.01
11422,74,2024-07-15 01:59:50,Marketplace,Completed,1177.69
11423,336,2024-03-31 07:23:03,Marketplace,Completed,333.65
11424,103,2024-12-08 10:57:47,Mobile,Completed,105.68
11425,204,2024-03-26 07:14:55,Web,Cancelled,822.52
11426,308,2024-10-21 08:47:50,Marketplace,Completed,1408.85
11427,342,2024-07-08 05:36:41,Mobile,Completed,1313.42
11428,302,2024-08-28 06:41:05,Web,Completed,1448.4
11429,19,2024-06-19 10:37:20,Web,Completed,1086.36
11430,335,2024-09-08 16:56:32,Marketplace,Cancelled,5364.74
11431,195,2024-11-19 10:14:23,Mobile,Completed,247.74
11432,140,2024-07-23 09:13:28,Mobile,Completed,461.35
11433,244,2024-01-19 13:01:35,Web,Completed,475.57
11434,6,2024-09-24 17:25:22,Marketplace,Refunded,53
11435,213,2024-01-17 01:13:41,Marketplace,Cancelled,614.2
11436,225,2024-07-23 12:44:42,Web,Completed,699.93
11437,46,2024-02-25 18:23:40,Marketplace,Completed,243.55
11438,322,2024-10-27 13:06:09,Web,Completed,718.1
11439,38,2024-08-09 01:37:11,Web,Completed,508.09
11440,39,2024-08-22 23:57:38,Web,Refunded,947.63
11441,153,2024-10-12 04:34:43,Mobile,Completed,681.28
11442,297,2024-03-30 18:23:20,Marketplace,Completed,241.74
11443,146,2024-06-24 03:25:47,Marketplace,Completed,246.5
11444,1,2024-03-13 07:42:28,Web,Cancelled,277.1
11445,204,2024-08-12 00:29:55,Mobile,Cancelled,660.91
11446,263,2024-05-28 11:40:06,Mobile,Completed,928.51
11447,146,2024-08-22 12:46:02,Web,Completed,64.2
11448,177,2024-08-09 08:25:57,Marketplace,Completed,141.3
11449,332,2024-01-08 01:01:27,Web,Completed,42.24
11450,326,2024-03-15 09:01:35,Web,Cancelled,148.56
11451,185,2024-03-30 21:22:54,Web,Completed,1098.59
11452,314,2024-05-19 05:10:02,Mobile,Cancelled,100.62
11453,67,2024-12-30 04:21:39,Marketplace,Completed,946.24
11454,17,2024-06-21 07:45:10,Web,Completed,685.94
11455,235,2024-04-30 17:42:00,Mobile,Completed,246.56
11456,179,2024-11-05 11:38:09,Web,Completed,1229.59
11457,84,2024-12-11 12:27:09,Marketplace,Completed,80.33
11458,87,2024-04-17 05:14:54,Web,Completed,738.72
11459,126,2024-06-28 16:20:19,Marketplace,Completed,782.78
11460,158,2024-02-19 02:07:47,Mobile,Completed,516.94
11461,255,2024-03-22 05:35:39,Mobile,Completed,41.73
11462,24,2024-07-13 04:34:34,Mobile,Cancelled,996.63
11463,88,2024-01-01 21:09:26,Web,Completed,-64.28
11464,130,2024-09-20 01:57:39,Web,Completed,1406.93
11465,295,2024-03-20 09:44:31,Web,Completed,203.73
11466,147,2024-07-05 09:55:10,Web,Cancelled,172.64
11467,129,2024-04-27 08:22:01,Web,Cancelled,7663.99
11468,2,2024-03-29 14:07:46,Web,Cancelled,869.04
11469,337,,Mobile,Cancelled,298.6
11470,170,2024-09-06 01:37:32,Mobile,Completed,116.97
11471,275,2024-06-12 05:13:24,Mobile,Completed,1436.2
11472,321,2024-09-12 23:39:05,Web,Completed,550.31
11473,45,2024-07-19 03:29:53,Marketplace,Completed,338.6
11474,22,2024-10-01 03:28:20,Marketplace,Completed,436.55
11475,12,2024-06-22 01:32:32,Web,Completed,115.65
11476,339,2024-08-06 22:01:32,Mobile,Cancelled,377.28
11477,135,2024-01-12 23:53:13,Marketplace,Completed,49.17
11478,176,2024-03-04 10:41:24,Web,Cancelled,84.27
11479,25,2024-04-07 10:37:58,Mobile,Completed,160.66
11480,76,2024-07-29 01:24:36,Mobile,Completed,768.08
11481,81,2024-12-17 03:17:11,Mobile,Completed,1100.97
11482,347,2024-02-16 18:46:44,Mobile,Completed,495.07
11483,266,2024-01-11 00:09:16,Mobile,Completed,762.35
11484,170,2024-08-23 07:40:08,Web,Completed,1078.33
11485,208,2024-09-24 22:21:05,Marketplace,Completed,752.54
11486,157,2024-11-17 18:43:38,Mobile,Completed,493.15
11487,18,2024-06-22 21:01:26,Web,Cancelled,1143.58
11488,135,2024-10-09 16:13:08,Mobile,Completed,810.18
11489,270,2024-09-15 00:38:35,Mobile,Cancelled,534.84
11490,316,2024-01-11 07:17:45,Marketplace,Completed,607.89
11491,291,2024-05-01 08:42:44,Mobile,Completed,354.97
11492,47,2024-09-17 06:59:36,Web,Completed,619.97
11493,296,2024-05-15 02:24:30,Web,Completed,841.95
11494,76,2024-08-02 07:25:28,Web,Completed,1128.73
11495,4,2024-07-07 14:59:30,Web,Completed,486.94
11496,102,2024-08-25 03:01:00,Mobile,Completed,596.16
11497,134,2024-11-28 00:36:27,Marketplace,Completed,518.89
11498,23,2024-11-11 08:57:11,Mobile,Completed,572.03
11499,221,2024-04-29 20:40:54,Web,Completed,585.28
11500,303,2024-06-13 14:06:09,Web,Completed,200.6
11501,311,2024-02-01 08:10:01,Marketplace,Refunded,1080.18
11502,175,2024-10-19 21:35:56,Web,Completed,624.66
11503,96,2024-01-14 23:07:41,Mobile,Completed,1077.16
11504,216,2024-06-12 10:44:36,Marketplace,Completed,509.61
11505,91,2024-11-17 18:32:11,Marketplace,Completed,1559.32
11506,318,2024-12-04 20:57:36,Mobile,Completed,494.46
11507,155,2024-04-24 12:19:28,Marketplace,Completed,951.73
11508,178,2024-12-15 10:15:37,Web,Completed,636.57
11509,207,2024-02-13 15:02:44,Marketplace,Completed,401
11510,99,2024-09-19 06:15:29,Mobile,Completed,579.39
11511,358,2024-08-05 16:39:42,Web,Refunded,578.87
11512,191,2024-10-21 01:59:24,Mobile,Cancelled,1283.71
11513,2,2024-11-04 09:17:00,Web,Completed,214.8
11514,180,2024-06-08 07:34:18,Marketplace,Completed,1040.65
11515,139,2024-08-06 20:02:04,Web,Completed,621.9
11516,107,2024-09-26 20:18:14,Mobile,Completed,430
11517,50,2024-02-25 08:59:39,Web,Completed,813.42
11518,83,2024-08-11 13:53:58,Web,Completed,585.33
11519,214,2024-05-28 02:13:01,Web,Completed,550.65
11520,129,2024-05-13 16:10:31,Marketplace,Completed,83.09
11521,204,2024-04-07 06:26:46,Web,Completed,15
11522,264,2024-06-19 07:57:12,Mobile,Completed,286
11523,156,2024-01-07 01:10:15,Marketplace,Completed,623.21
11524,60,2024-08-10 19:42:56,Web,Cancelled,454.6
11525,236,2024-12-18 11:24:12,Mobile,Completed,98.85
11526,357,2024-06-23 02:41:16,Web,Refunded,509.05
11527,295,2024-06-16 14:44:22,Mobile,Completed,726.52
11528,85,2024-06-17 10:22:56,Marketplace,Cancelled,545.85
11529,298,2024-02-19 04:09:49,Web,Completed,667.87
11530,98,2024-07-16 04:40:22,Marketplace,Completed,293.76
11531,40,2024-11-18 23:46:23,Web,Completed,812.35
11532,44,2024-11-16 05:23:35,Web,Completed,0
11533,280,2024-12-25 13:44:16,Marketplace,Completed,775.48
11534,141,2024-03-02 00:45:41,Web,Completed,128.22
11535,329,2024-10-24 20:12:37,Web,Completed,94.65
11536,134,2024-07-02 07:34:07,Web,Completed,666.72
11537,22,2024-04-02 13:56:17,Marketplace,Completed,1157.61
11538,245,2024-10-04 20:37:07,Marketplace,Refunded,1080.17
11539,211,2024-03-10 13:09:19,Web,Completed,-109.82
11540,321,2024-06-17 14:02:56,Web,Completed,995.97
11541,345,2024-07-10 15:59:01,Mobile,Cancelled,1182.63
11542,89,2024-07-21 13:52:43,Mobile,Refunded,467.45
11543,89,2024-07-31 23:26:02,Web,Completed,310.75
11544,290,2024-02-04 17:19:55,Mobile,Cancelled,989.57
11545,136,2024-11-16 14:47:47,Marketplace,Completed,557.57
11546,111,2024-03-10 19:16:39,Web,Completed,735.47
11547,55,2024-12-19 01:02:53,Web,Completed,790.49
11548,146,2024-12-16 01:48:29,Marketplace,Completed,794.3
11549,118,2024-11-28 06:59:24,Web,Completed,499.61
11550,46,2024-04-18 09:38:47,Web,Cancelled,245.79
11551,62,2024-05-04 20:36:52,Marketplace,Completed,275.67
11552,320,2024-10-11 05:05:54,Web,Refunded,1196.86
11553,44,2024-08-01 17:50:59,Mobile,Completed,572.56
11554,134,2024-12-24 10:45:07,Web,Completed,91.37
11555,140,2024-02-15 04:58:55,Mobile,Cancelled,430.68
11556,251,2024-08-04 05:32:19,Web,Completed,365.33
11557,152,2024-07-08 09:21:30,Mobile,Completed,177.33
11558,10,2024-12-06 13:49:57,Web,Completed,767.48
11559,215,2024-01-26 19:56:42,Marketplace,Cancelled,0
11560,250,2024-06-06 09:38:52,Web,Completed,665.57
11561,196,2024-02-10 14:57:36,Marketplace,Completed,35
11562,82,2024-10-03 15:52:20,Web,Completed,486.46
11563,342,2024-02-14 12:13:03,Mobile,Completed,1031.58
11564,162,2024-12-21 18:28:37,Web,Completed,249.45
11565,234,2024-04-20 00:32:50,Mobile,Completed,1168.37
11566,242,2024-06-09 01:46:35,Mobile,Completed,975.9
11567,65,2024-04-23 00:47:36,Web,Completed,505.55
11568,62,2024-05-03 01:08:27,Web,Completed,316.8
11569,35,2024-09-14 08:09:12,Marketplace,Completed,217.67
11570,189,2024-05-13 18:55:05,Web,Cancelled,329.26
11571,138,2024-01-28 18:03:19,Web,Completed,109.36
11572,300,2024-02-24 21:30:43,Mobile,Completed,117.78
11573,291,2024-02-10 13:37:20,Web,Completed,477.76
11574,59,2024-12-25 13:54:35,Web,Completed,183.43
11575,233,2024-08-27 13:22:06,Web,Completed,77.15
11576,168,2024-12-09 03:08:39,Web,Refunded,1039.05
11577,24,2024-09-02 13:37:52,Marketplace,Completed,423.56
11578,66,2024-09-09 08:21:34,Mobile,Completed,1108.03
11579,293,2024-09-16 07:25:38,Mobile,Completed,781.84
11580,52,2024-11-19 10:58:38,Web,Cancelled,9.68
11581,156,2024-09-19 20:25:10,Marketplace,Completed,484.74
11582,176,2024-06-15 15:42:25,Mobile,Cancelled,903.85
11583,285,2024-08-29 23:12:56,Web,Completed,864.84
11584,164,2024-05-23 19:25:19,Mobile,Cancelled,273.28
11585,194,2024-07-20 16:43:11,Marketplace,Completed,819.62
11586,231,2024-02-20 19:05:52,Mobile,Completed,846.47
11587,129,2024-09-27 14:19:56,Marketplace,Completed,896.5
11588,308,2024-01-12 05:54:51,Web,Completed,664.38
11589,238,2024-01-30 18:11:01,Mobile,Completed,3410.7
11590,253,2024-03-30 19:42:19,Web,Completed,391.46
11591,335,2024-03-18 07:27:58,Web,Completed,325.14
11592,121,2024-10-04 10:44:33,Mobile,Completed,163.56
11593,261,2024-09-27 15:07:52,Web,Completed,1078.54
11594,175,2024-03-25 12:15:01,Mobile,Completed,1143.29
11595,133,2024-03-11 06:45:23,Mobile,Completed,514.27
11596,242,2024-05-06 05:21:16,Mobile,Completed,323.23
11597,54,2024-07-12 17:23:27,Web,Completed,1246.53
11598,301,2024-09-17 15:42:19,Web,Completed,772.87
11599,333,2024-04-05 00:14:24,Mobile,Completed,719.69
11600,245,2024-09-11 07:38:00,Mobile,Completed,1308.41
11601,138,2024-06-06 09:58:09,Web,Completed,132.06
11602,180,2024-01-29 08:04:45,Web,Cancelled,159.01
11603,106,2024-10-31 11:23:54,Web,Cancelled,188.51
11604,48,2024-04-29 06:31:30,Web,Cancelled,744.87
11605,313,2024-08-29 03:12:23,Marketplace,Completed,179.85
11606,311,2024-04-13 02:58:22,Web,Completed,636.36
11607,222,2024-06-11 11:51:07,Marketplace,Completed,763.87
11608,101,2024-08-25 15:53:44,Mobile,Completed,745.22
11609,353,2024-04-09 20:07:15,Mobile,Completed,2351.62
11610,146,2024-01-29 03:03:52,Mobile,Completed,715
11611,203,2024-10-20 19:57:40,Mobile,Cancelled,562.06
11612,317,2024-01-31 12:57:32,Web,Completed,196.82
11613,15,2024-08-27 19:31:02,Web,Cancelled,1376.73
11614,75,2024-08-06 10:47:55,Web,Completed,552.91
11615,261,2024-06-09 13:57:06,Web,Completed,511.03
11616,328,2024-03-02 05:00:59,Marketplace,Completed,442.11
11617,310,2024-11-13 06:49:33,Marketplace,Completed,415.64
11618,83,2024-05-21 14:58:30,Mobile,Completed,1388.03
11619,283,2024-09-09 17:57:14,Web,Completed,404.51
11620,32,2024-11-03 22:54:36,Mobile,Completed,617.65
11621,212,2024-12-23 21:51:22,Mobile,Completed,735.02
11622,184,2024-10-16 22:55:47,Web,Completed,1536.81
11623,308,2024-08-30 12:01:28,Web,Completed,1257.56
11624,285,2024-12-21 04:30:30,Mobile,Completed,35.97
11625,14,2024-11-24 11:08:09,Web,Completed,846.47
11626,145,2024-01-12 22:12:38,Web,Cancelled,1397.98
11627,28,2024-07-19 21:35:05,Web,Completed,275.58
11628,302,2024-04-24 11:47:06,Web,Cancelled,866.88
11629,7,2024-09-16 03:36:39,Mobile,Completed,627.96
11630,142,2024-02-15 17:20:51,Web,Completed,59.74
11631,238,2024-11-03 11:42:02,Marketplace,Completed,803.37
11632,292,2024-12-19 14:16:22,Marketplace,Completed,570.9
11633,325,2024-02-03 00:24:16,Mobile,Cancelled,127.75
11634,41,2024-10-01 21:21:02,Mobile,Completed,1190.66
11635,93,2024-06-22 02:11:45,Web,Completed,343.17
11636,102,2024-12-27 15:59:48,Web,Cancelled,402.02
11637,98,2024-08-09 01:04:45,Mobile,Completed,84.08
11638,44,2024-12-12 14:23:32,Web,Completed,650.53
11639,264,2024-01-22 02:11:00,Mobile,Completed,-30.84
11640,265,2024-08-08 17:31:56,Mobile,Completed,22.77
11641,166,2024-10-15 01:36:10,Web,Completed,254.34
11642,169,2024-01-21 09:25:38,Web,Completed,951.93
11643,280,2024-09-18 04:10:59,Mobile,Completed,200.94
11644,235,2024-11-03 13:55:29,Marketplace,Completed,808.08
11645,57,2024-12-07 17:25:32,Web,Completed,354.05
11646,86,2024-07-17 09:29:47,Web,Completed,1129.64
11647,183,2024-05-15 19:02:37,Mobile,Completed,391.98
11648,264,2024-11-04 05:58:13,Mobile,Completed,893.71
11649,352,2024-06-20 05:48:34,Web,Completed,1078.4
11650,356,2024-04-27 07:01:49,Mobile,Completed,459.15
11651,183,2024-11-28 20:11:44,Mobile,Completed,638.18
11652,29,2024-10-11 14:27:02,Mobile,Completed,910.07
11653,208,2024-05-30 04:39:32,Mobile,Completed,528.8
11654,115,2024-01-16 12:25:56,Mobile,Cancelled,2874.13
11655,73,2024-10-31 12:55:18,Web,Cancelled,236.72
11656,312,2024-03-21 20:52:29,Web,Completed,151.28
11657,303,2024-06-02 19:32:30,Mobile,Completed,428.16
11658,305,2024-01-17 11:21:38,Web,Completed,733.21
11659,13,2024-05-03 06:45:39,Web,Refunded,25
11660,313,2024-11-26 12:26:51,Marketplace,Completed,543.37
11661,318,2024-04-11 04:44:47,Web,Completed,286.22
11662,82,2024-01-26 14:28:12,Mobile,Completed,984.45
11663,198,2024-03-18 22:12:25,Web,Completed,552.2
11664,202,2024-03-05 10:17:41,Mobile,Completed,172.59
11665,169,2024-06-06 11:20:05,Mobile,Completed,1448.4
11666,31,2024-02-26 11:27:10,Mobile,Completed,713.32
11667,41,2024-02-28 23:27:07,Mobile,Cancelled,1937.88
11668,155,2024-04-03 22:20:22,Web,Completed,2333.54
11669,97,2024-10-29 05:09:07,Web,Completed,57.07
11670,207,2024-04-12 09:32:26,Web,Completed,3368.55
11671,213,2024-12-21 16:00:36,Web,Completed,689.29
11672,93,2024-09-30 05:16:23,Mobile,Completed,632.44
11673,150,2024-02-05 13:34:14,Web,Completed,524.79
11674,152,2024-05-17 06:51:32,Marketplace,Cancelled,582.49
11675,347,2024-01-21 00:12:59,Web,Completed,862.31
11676,132,2024-03-07 03:59:32,Mobile,Completed,75.64
11677,190,2024-01-02 08:44:30,Web,Completed,594.1
11678,31,2024-05-12 02:13:23,Mobile,Completed,262.32
11679,136,2024-12-06 04:52:26,Mobile,Refunded,1052.38
11680,25,2024-12-22 03:07:19,Web,Completed,357.85
11681,29,2024-01-27 22:31:33,Mobile,Cancelled,169.76
11682,280,2024-04-26 21:32:24,Mobile,Completed,560.33
11683,9,2024-09-05 06:22:35,Mobile,Completed,644.2
11684,2,2024-09-30 14:39:57,Mobile,Completed,743.05
11685,315,2024-04-20 21:36:31,Web,Cancelled,1407.23
11686,354,2024-06-27 07:24:55,Marketplace,Completed,83.67
11687,63,2024-03-13 08:24:49,Web,Completed,972.42
11688,322,2024-07-12 09:01:22,Web,Completed,441.37
11689,295,2024-03-30 21:54:07,Mobile,Refunded,684.86
11690,354,2024-03-04 03:15:46,Marketplace,Completed,199.14
11691,147,2024-09-08 17:26:05,Marketplace,Completed,1734.61
11692,282,2024-02-25 16:26:12,Mobile,Completed,737.32
11693,29,2024-01-07 13:31:00,Web,Completed,546.71
11694,1,2024-06-20 07:21:55,Mobile,Completed,317.36
11695,13,2024-11-11 15:48:00,Mobile,Completed,20.43
11696,42,2024-05-13 17:08:46,Mobile,Completed,2389.27
11697,322,2024-07-26 05:56:34,Mobile,Completed,127.55
11698,115,2024-03-09 12:27:43,Mobile,Completed,7572.39
11699,128,2024-03-26 23:47:43,Marketplace,Completed,240.13
11700,65,2024-03-01 18:32:44,Mobile,Completed,187.18
11701,182,2024-03-17 01:02:45,Marketplace,Completed,220.13
11702,22,2024-08-09 12:26:35,Mobile,Completed,892.88
11703,82,2024-08-26 23:27:24,Web,Completed,632.52
11704,329,2024-04-27 01:15:20,Mobile,Cancelled,894.65
11705,322,2024-08-17 16:56:13,Mobile,Completed,58.43
11706,326,2024-05-21 21:03:23,Web,Completed,391.95
11707,123,2024-04-26 02:41:37,Web,Completed,878.88
11708,275,2024-02-29 08:20:09,Web,Completed,77.84
11709,32,2024-05-01 22:00:41,Mobile,Completed,977.17
11710,91,2024-04-26 11:47:24,Web,Completed,1078.75
11711,105,2024-06-18 03:44:30,Web,Completed,441.48
11712,306,2024-11-02 14:38:41,Marketplace,Completed,881.29
11713,298,2024-11-28 07:44:06,Marketplace,Cancelled,397.46
11714,294,2024-03-27 20:11:30,Marketplace,Completed,1037.34
11715,129,2024-07-15 11:34:35,Mobile,Cancelled,2087.23
11716,116,2024-02-13 17:39:41,Mobile,Completed,736.89
11717,302,2024-11-02 15:00:50,Mobile,Completed,1408.86
11718,46,2024-05-02 12:37:49,Mobile,Completed,419.25
11719,170,2024-08-21 21:51:38,Mobile,Completed,719.09
11720,49,2024-11-24 13:36:13,Web,Completed,887.99
11721,212,2024-07-24 04:06:34,Web,Completed,1050.08
11722,147,2024-11-27 22:53:51,Mobile,Completed,957.24
11723,239,2024-06-27 17:25:15,Mobile,Completed,222.24
11724,298,2024-12-11 03:22:05,Marketplace,Completed,1149.85
11725,76,2024-09-05 10:18:24,Web,Completed,918.25
11726,28,2024-08-17 00:26:06,Web,Completed,806.14
11727,33,2024-06-28 09:47:06,Web,Completed,78.45
11728,154,2024-12-21 22:30:35,Web,Completed,977.34
11729,279,2024-09-21 23:33:00,Web,Cancelled,1356.36
11730,127,2024-07-30 15:57:35,Mobile,Cancelled,291.96
11731,280,2024-03-07 10:52:25,Marketplace,Completed,10
11732,320,2024-10-31 12:19:53,Web,Completed,119.82
11733,348,2024-04-27 15:28:40,Web,Completed,912.96
11734,55,2024-02-03 15:31:55,Mobile,Completed,158.52
11735,220,2024-11-14 17:02:36,Web,Completed,236.91
11736,235,2024-09-07 14:07:00,Web,Completed,303.71
11737,194,2024-05-24 06:10:56,Marketplace,Refunded,8196.04
11738,116,2024-07-15 00:59:40,Web,Completed,319.49
11739,143,2024-11-03 17:18:54,Web,Completed,281.16
11740,232,2024-04-11 09:49:08,Mobile,Completed,807.15
11741,177,2024-12-08 08:29:33,Mobile,Completed,337.99
11742,295,2024-02-11 11:42:16,Marketplace,Cancelled,492.87
11743,68,2024-07-30 03:23:02,Mobile,Completed,47.96
11744,296,2024-09-18 20:52:53,Web,Completed,676.84
11745,221,2024-02-07 04:19:41,Web,Completed,676.64
11746,303,2024-04-13 22:29:30,Mobile,Completed,31.68
11747,6,2024-10-03 06:43:28,Web,Completed,334.15
11748,105,2024-08-11 00:13:44,Web,Cancelled,594.71
11749,337,2024-08-31 00:57:34,Web,Completed,1197.88
11750,99,2024-08-31 15:16:35,Web,Completed,195.75
11751,160,2024-04-16 03:18:12,Web,Completed,317.04
11752,44,2024-01-11 06:56:24,Web,Refunded,296.22
11753,320,2024-11-10 23:41:34,Web,Completed,663.18
11754,92,2024-02-14 09:18:04,Mobile,Completed,135.57
11755,335,2024-06-25 04:38:23,Web,Completed,10
11756,43,2024-11-14 20:09:31,Mobile,Completed,346.19
11757,300,2024-01-21 19:19:29,Web,Completed,1006.86
11758,281,2024-09-18 01:07:29,Web,Completed,224.76
11759,8,2024-01-25 19:28:17,Marketplace,Completed,665.47
11760,17,2024-02-12 14:26:36,Mobile,Completed,1192.5
11761,219,2024-03-24 08:11:54,Mobile,Completed,589.63
11762,69,2024-05-11 15:28:11,Web,Completed,392.49
11763,346,2024-08-10 14:08:06,Marketplace,Completed,602.12
11764,283,2024-05-10 22:00:49,Mobile,Completed,203.79
11765,214,2024-10-24 12:58:21,Web,Completed,465.32
11766,276,2024-01-29 13:47:12,Web,Completed,626.94
11767,4,2024-02-06 03:36:01,Web,Completed,487.89
11768,349,2024-03-26 22:57:50,Web,Completed,1143.27
11769,321,2024-01-09 03:25:03,Web,Completed,932.61
11770,138,2024-04-04 14:22:19,Web,Completed,526.98
11771,276,2024-08-15 05:07:29,Web,Completed,1339.01
11772,17,2024-09-02 23:27:05,Web,Completed,1296.4
11773,108,2024-05-29 10:54:24,Web,Cancelled,1028.96
11774,290,2024-04-25 15:26:31,Web,Completed,1001.45
11775,51,2024-06-10 04:40:13,Web,Completed,290.38
11776,103,,Web,Cancelled,745.58
11777,237,2024-10-26 13:21:40,Web,Completed,578.2
11778,277,2024-02-25 00:28:41,Mobile,Completed,5949.84
11779,290,2024-12-01 10:35:05,Web,Refunded,132.62
11780,7,2024-05-20 23:34:24,Marketplace,Completed,374.26
11781,153,2024-12-19 01:01:17,Marketplace,Completed,201.91
11782,13,2024-04-22 14:23:19,Mobile,Completed,203.16
11783,152,2024-10-11 09:25:10,Web,Completed,949.2
11784,215,2024-06-18 09:24:05,Web,Completed,440.15
11785,92,2024-01-02 04:35:56,Web,Completed,546.05
11786,245,2024-01-13 19:50:09,Marketplace,Completed,76.56
11787,96,2024-02-24 22:26:02,Marketplace,Completed,289.9
11788,202,2024-08-05 07:38:54,Mobile,Completed,891.26
11789,220,2024-08-02 08:31:49,Marketplace,Cancelled,119.82
11790,191,2024-03-01 02:13:37,Web,Completed,808.76
11791,6,2024-12-14 16:17:55,Web,Completed,185.9
11792,214,2024-04-30 08:14:47,Web,Completed,1412.71
11793,125,2024-01-30 17:28:20,Web,Completed,870.63
11794,47,2024-07-23 22:09:39,Mobile,Completed,94.25
11795,233,2024-07-06 22:49:57,Mobile,Completed,586.15
11796,23,2024-02-11 21:10:04,Marketplace,Completed,755.27
11797,68,2024-05-24 17:07:34,Web,Completed,344.07
11798,126,2024-08-19 16:48:18,Web,Completed,341.02
11799,61,2024-05-28 11:50:59,Web,Completed,55.2
11800,197,2024-05-12 21:10:28,Web,Completed,358.31
11801,263,2024-04-08 00:33:47,Web,Completed,115.36
11802,90,2024-05-24 11:07:58,Web,Completed,1222.81
11803,343,2024-04-08 19:49:25,Marketplace,Completed,696.02
11804,65,2024-03-11 03:09:56,Web,Completed,753.74
11805,313,2024-03-28 00:04:12,Web,Cancelled,2869.34
11806,160,2024-02-13 08:45:44,Web,Completed,876.93
11807,274,2024-02-07 15:41:28,Web,Completed,387.05
11808,147,2024-04-15 01:39:24,Web,Completed,703.47
11809,314,2024-07-21 05:39:16,Mobile,Completed,604.69
11810,97,2024-01-29 23:29:31,Web,Completed,894.75
11811,13,2024-06-11 18:30:03,Web,Completed,858.27
11812,332,2024-08-29 10:01:34,Web,Cancelled,296.71
11813,225,2024-09-17 05:18:43,Web,Completed,109.05
11814,338,2024-06-20 15:14:00,Marketplace,Refunded,732.31
11815,96,2024-08-21 13:50:27,Web,Completed,327.15
11816,17,2024-07-23 02:54:31,Web,Completed,479.28
11817,158,2024-12-13 18:30:40,Marketplace,Completed,1606.18
11818,172,2024-11-05 19:39:41,Web,Completed,-90.56
11819,187,2024-05-03 23:03:58,Web,Completed,298.32
11820,86,2024-01-20 01:44:17,Web,Completed,15
11821,312,2024-11-18 02:37:18,Mobile,Completed,520.06
11822,121,2024-01-01 01:35:15,Web,Refunded,464.79
11823,164,2024-05-20 10:34:26,Web,Refunded,168.5
11824,11,2024-03-28 17:49:15,Mobile,Cancelled,35.82
11825,160,2024-08-29 03:37:18,Mobile,Completed,50.55
11826,29,2024-01-08 05:05:18,Web,Completed,748.53
11827,191,2024-10-20 19:36:41,Mobile,Completed,645.11
11828,13,2024-08-13 09:50:09,Mobile,Completed,361.53
11829,107,2024-05-24 19:47:23,Web,Completed,550.62
11830,45,2024-01-01 02:25:28,Web,Completed,20
11831,32,2024-06-11 20:20:30,Mobile,Completed,504.98
11832,233,2024-07-21 07:42:15,Web,Completed,829.25
11833,355,2024-08-18 09:46:14,Web,Completed,292.89
11834,29,2024-05-20 07:59:27,Marketplace,Completed,328.05
11835,173,2024-02-10 10:26:33,Web,Completed,4.58
11836,318,2024-03-07 14:23:15,Mobile,Completed,294.35
