order_id,product_id,quantity
11990,29,2
11991,89,2
11991,158,5
11992,115,4
11992,93,5
11992,41,3
11992,94,3
11993,118,5
11993,167,2
11993,161,3
11993,79,2
11993,16,4
11994,14,4
11994,208,1
11994,62,1
11994,214,4
11994,189,5
11995,54,1
11995,186,4
11995,1,2
11995,34,4
11995,201,1
11996,136,4
11996,79,1
11997,145,1
11997,182,1
11997,38,5
11997,71,1
11998,181,3
11998,128,1
11998,33,0
11999,107,1
11999,135,5
11999,4,3
11999,202,5
12000,199,3
12000,124,5
12000,3,5
12001,1,4
12001,21,5
12002,66,1
12002,150,4
12003,93,2
12003,182,3
12003,15,5
12004,214,3
12004,47,4
12005,181,1
12005,66,1
12006,98,2
12006,139,1
12006,88,3
12006,51,1
12007,91,3
12007,189,5
12008,96,2
12008,29,4
12008,26,1
12008,164,5
12008,65,5
12009,202,4
12009,15,1
12009,186,1
12009,77,3
12010,87,5
12011,129,1
12011,63,3
12011,16,4
12012,76,2
12012,20,3
12012,16,1
12012,38,5
12013,9,5
12013,38,2
12013,49,1
12013,207,4
12013,142,4
12014,48,5
12014,163,2
12014,157,3
12014,110,2
12015,128,4
12015,146,4
12016,54,5
12016,10,3
12016,119,2
12017,199,5
12017,83,2
12017,87,4
12018,91,4
12018,76,3
12018,124,5
12018,127,2
12019,107,1
12019,180,5
12019,26,4
12020,155,4
12020,158,4
12020,3,1
12020,139,5
12021,46,4
12021,123,5
12021,99,2
12021,34,1
12021,37,1
12022,124,1
12022,34,4
12022,176,4
12023,96,2
12023,157,1
12023,192,2
12023,85,1
12023,199,5
12024,6,5
12024,66,4
12024,17,1
12024,92,3
12025,72,3
12025,198,1
12025,163,4
12026,7,4
12026,146,1
12027,74,5
12027,140,4
12027,75,3
12027,61,4
12028,186,5
12028,131,1
12028,17,4
12028,138,1
12029,92,4
12029,162,2
12029,37,3
12030,190,1
12031,60,2
12031,178,2
12031,80,5
12031,49,3
12031,54,3
12032,38,5
12033,93,4
12033,39,2
12033,9,5
12033,212,2
12033,74,2
12034,195,2
12034,85,5
12035,142,4
12036,206,5
12036,13,5
12037,134,3
12038,147,2
12038,122,5
12039,98,2
12039,83,3
12039,99,2
12039,191,3
12040,111,3
12040,147,3
12040,92,3
12041,131,1
12041,73,4
12041,172,2
12041,6,3
12042,191,5
12043,130,4
12044,67,5
12044,9,5
12045,99,5
12045,27,4
12046,47,3
12046,180,3
12046,176,5
12046,179,3
12047,155,2
12047,100,1
12047,210,2
12047,133,1
12048,56,2
12048,100,5
12048,114,5
12049,212,2
12050,20,2
12050,88,3
12050,181,2
12050,134,2
12050,195,3
12051,160,4
12051,73,4
12051,214,2
12051,136,3
12051,94,2
12052,16,4
12052,165,5
12052,203,4
12052,163,5
12052,8,1
12053,171,4
12053,30,4
12053,110,1
12054,97,3
12055,51,4
12055,161,4
12056,137,4
12057,46,1
12057,163,3
12057,137,2
12058,38,2
12058,90,1
12058,43,5
12058,203,5
12058,100,5
12059,182,5
12060,175,1
12060,192,3
12060,122,2
12061,207,2
12061,73,3
12061,187,5
12061,180,5
12062,114,4
12062,43,3
12062,215,4
12062,118,4
12063,15,1
12063,220,1
12064,6,1
12065,63,3
12065,216,2
12066,16,3
12066,200,4
12066,71,1
12067,28,1
12067,18,3
12067,26,1
12067,92,1
12068,33,2
12068,162,4
12068,71,4
12068,184,2
12069,27,2
12069,135,1
12069,15,4
12069,93,1
12070,31,2
12070,76,1
12070,162,3
12071,148,2
12071,55,1
12071,47,4
12072,174,5
12073,155,4
12073,138,4
12073,126,4
12074,1,2
12074,154,4
12075,165,5
12075,220,5
12075,170,5
12075,155,1
12076,9,5
12076,124,2
12076,207,5
12077,156,3
12077,140,3
12078,186,4
12079,81,1
12079,39,1
12080,175,5
12081,34,1
12081,150,1
12081,70,2
12081,59,4
12082,177,2
12082,5,3
12083,6,3
12083,175,5
12084,38,2
12084,150,4
12084,58,5
12084,16,2
12084,167,5
12085,50,1
12085,152,3
12085,204,5
12085,96,2
12086,90,1
12087,180,3
12088,17,5
12088,51,1
12088,3,1
12088,73,4
12089,20,2
12089,195,1
12090,127,4
12090,77,4
12090,110,2
12090,96,3
12090,130,5
12091,64,3
12091,142,2
12091,124,1
12091,35,4
12091,136,2
12092,199,2
12092,157,3
12092,13,1
12092,98,2
12093,158,3
12093,13,2
12093,148,5
12093,125,2
12093,6,1
12094,4,2
12094,158,3
12094,182,3
12094,198,5
12094,41,5
12095,186,2
12095,47,5
12096,177,3
12096,211,3
12096,219,2
12096,202,2
12096,175,3
12097,157,2
12097,122,3
12097,127,4
12097,93,1
12098,206,2
12098,6,5
12098,82,5
12099,195,5
12099,143,4
12099,24,5
12099,63,2
12100,203,5
12100,52,2
12100,80,1
12100,2,3
12101,39,4
12101,111,1
12101,197,5
12101,133,3
12101,112,4
12102,209,1
12103,128,4
12103,99,4
12103,156,4
12103,203,4
12104,203,1
12104,41,1
12104,42,4
12105,3,4
12105,77,2
12105,155,3
12105,35,1
12106,184,4
12106,35,1
12106,27,4
12107,32,1
12107,59,1
12107,220,3
12108,92,4
12108,216,1
12108,86,4
12108,170,3
12108,146,5
12109,42,2
12109,80,5
12109,207,2
12109,162,4
12109,9,2
12110,16,4
12111,210,1
12111,69,5
12112,188,2
12112,146,3
12112,169,3
12113,141,4
12114,111,1
12115,182,3
12115,106,1
12115,170,1
12115,11,1
12115,129,5
12116,12,5
12116,56,1
12116,96,5
12117,142,5
12117,12,4
12117,155,4
12118,184,4
12119,60,1
12119,76,3
12120,6,4
12120,15,4
12121,22,2
12121,136,1
12121,194,1
12122,147,3
12122,116,2
12122,184,3
12122,56,4
12123,50,2
12123,50,4
12124,119,1
12125,135,2
12125,135,3
12125,61,4
12125,39,1
12125,191,2
12126,155,5
12127,146,1
12127,173,3
12127,139,4
12127,133,3
12128,59,1
12129,24,5
12130,150,2
12130,87,4
12130,127,1
12131,186,3
12132,185,1
12132,38,1
12132,126,1
12132,107,5
12132,193,4
12133,150,2
12133,155,5
12134,123,3
12135,3,4
12135,216,2
12136,158,5
12136,204,4
12136,130,0
12136,39,5
12136,114,2
12137,195,1
12137,172,4
12137,147,2
12137,182,3
12137,102,3
12138,105,4
12138,118,5
12138,206,1
12139,126,2
12139,203,5
12139,82,4
12140,30,5
12141,47,2
12141,100,1
12141,2,2
12141,215,3
12141,4,2
12142,65,4
12142,37,1
12142,20,3
12142,58,2
12143,45,3
12143,59,5
12143,14,3
12144,4,1
12144,203,1
12144,66,2
12144,139,1
12145,162,2
12145,217,1
12145,71,5
12146,163,2
12147,27,1
12147,180,2
12147,172,4
12147,208,3
12147,30,2
12148,87,4
12149,29,1
12150,150,3
12151,131,2
12151,143,2
12152,140,2
12152,155,5
12152,138,5
12152,50,3
12153,43,1
12153,125,4
12153,61,3
12153,137,2
12154,135,1
12154,40,2
12155,194,4
12155,155,1
12155,27,5
12155,169,5
12155,17,3
12156,57,3
12156,27,3
12156,7,1
12157,153,3
12158,14,4
12159,6,1
12159,79,5
12159,219,3
12159,68,2
12160,104,4
12160,116,2
12161,212,2
12162,219,1
12162,33,1
12162,151,1
12163,89,1
12163,205,5
12163,220,3
12163,145,1
12163,20,2
12164,40,2
12164,103,2
12164,133,2
12165,187,3
12165,55,2
12165,120,1
12165,201,1
12166,187,1
12166,16,1
12166,50,5
12166,101,4
12167,185,4
12167,155,1
12168,179,2
12168,170,4
12168,186,2
12168,103,1
12169,60,3
12170,91,4
12170,195,2
12170,197,1
12171,90,2
12171,86,1
12171,23,1
12172,131,1
12172,92,5
12172,65,4
12173,44,3
12173,140,1
12173,32,4
12173,191,5
12174,180,2
12174,154,3
12174,41,1
12174,213,5
12175,115,5
12175,26,5
12175,22,2
12176,50,2
12176,84,2
12176,202,2
12176,201,5
12177,16,2
12177,119,3
12177,67,4
12178,48,4
12178,35,5
12179,136,2
12179,50,2
12180,58,2
12180,193,4
12180,176,1
12181,206,5
12182,181,4
12182,175,3
12182,21,2
12183,211,1
12183,112,4
12183,188,5
12184,95,3
12184,107,3
12184,161,5
12184,167,5
12185,186,3
12185,155,2
12186,205,2
12186,144,3
12186,68,5
12186,43,4
12186,10,5
12187,111,4
12187,165,4
12187,67,2
12188,89,2
12188,97,3
12188,218,5
12189,178,5
12189,88,2
12189,200,3
12189,50,5
12189,102,1
12190,155,3
12190,42,3
12191,44,1
12191,212,2
12191,141,1
12191,152,4
12191,86,5
12192,163,1
12192,9,3
12192,180,1
12193,62,3
12193,16,1
12193,190,3
12194,63,1
12194,39,5
12195,102,4
12195,34,3
12195,88,3
12195,113,4
12195,81,5
12196,52,2
12196,147,5
12196,197,3
12197,129,5
12197,92,5
12197,26,3
12198,212,1
12199,168,1
12200,38,3
12200,179,5
12200,185,3
12200,136,1
12201,146,1
12201,45,4
12201,91,5
12201,97,1
12202,96,3
12202,2,4
12202,130,1
12202,52,3
12203,24,5
12204,176,4
12204,89,5
12204,122,1
12204,86,3
12205,21,1
12205,75,2
12205,10,2
12205,98,4
12205,160,1
12206,75,3
12206,159,1
12206,92,4
12206,66,5
12206,133,1
12207,125,4
12207,30,3
12207,153,2
12207,33,3
12207,21,2
12208,59,5
12208,95,3
12208,42,4
12208,186,4
12209,39,1
12209,220,2
12210,168,4
12210,147,4
12210,162,3
12210,102,2
12210,97,4
12211,167,2
12211,45,2
12211,147,3
12211,29,4
12212,158,3
12212,120,1
12212,62,2
12213,176,1
12213,165,1
12213,199,1
12214,101,5
12214,196,2
12214,43,3
12215,35,4
12216,172,2
12216,6,1
12216,211,2
12217,177,5
12218,153,1
12218,49,1
12218,152,5
12218,187,1
12219,208,5
12219,13,1
12220,32,4
12221,12,2
12221,92,1
12221,111,2
12221,67,2
12222,178,2
12223,27,4
12223,2,5
12224,211,1
12224,148,1
12224,82,1
12224,25,3
12224,143,3
12225,156,2
12226,208,1
12226,109,2
12227,18,2
12227,132,3
12227,33,5
12228,112,3
12228,109,4
12228,18,3
12229,188,2
12229,39,2
12229,124,3
12230,110,3
12230,206,1
12231,198,1
12232,92,1
12232,57,2
12232,215,2
12232,137,1
12233,168,5
12233,68,3
12233,69,4
12234,153,4
12234,164,2
12234,31,2
12235,16,2
12235,124,5
12235,107,5
12235,32,0
12236,169,1
12236,66,4
12236,131,2
12236,4,1
12237,3,3
12237,126,3
12237,116,1
12238,132,1
12238,113,2
12238,179,3
12239,119,2
12240,87,4
12241,73,5
12241,59,3
12241,25,1
12241,171,1
12241,116,5
12242,127,4
12242,204,1
12242,190,3
12242,84,1
12243,143,0
12243,72,5
12243,59,2
12243,71,1
12243,101,2
12244,178,3
12244,36,4
12244,179,5
12244,46,5
12244,19,5
12245,200,3
12245,33,1
12245,61,5
12245,20,4
12245,186,5
12246,6,5
12246,149,3
12247,152,1
12247,145,4
12247,56,2
12247,53,5
12248,129,4
12248,163,1
12248,201,2
12248,87,3
12249,123,4
12249,57,2
12250,148,4
12250,150,5
12250,108,1
12251,216,1
12252,20,3
12253,148,4
12253,158,1
12254,141,4
12254,30,2
12254,201,2
12254,59,4
12254,138,5
12255,159,4
12255,116,1
12255,112,1
12255,85,5
12255,40,4
12256,51,2
12256,123,2
12256,141,1
12256,192,5
12256,69,2
12257,90,1
12257,174,1
12258,153,1
12259,107,3
12260,196,2
12260,3,3
12260,60,5
12260,64,3
12261,46,4
12261,140,3
12261,49,4
12262,213,4
12263,211,4
12263,17,2
12263,89,2
12263,12,2
12263,41,4
12264,26,2
12264,148,3
12264,102,1
12264,9,3
12264,96,2
12265,90,3
12266,218,1
12266,159,4
12266,14,2
12267,164,4
12267,41,5
12267,121,2
12268,106,4
12269,215,1
12269,220,5
12270,111,1
12270,114,3
12270,106,5
12270,123,4
12270,87,4
12271,206,5
12271,33,1
12271,155,2
12271,201,5
12272,48,4
12273,207,2
12273,185,3
12273,33,1
12274,150,4
12274,11,4
12275,198,5
12275,145,5
12275,74,1
12276,143,5
12276,160,3
12276,138,1
12277,184,2
12278,90,4
12278,90,3
12278,180,5
12278,112,2
12278,164,4
12279,89,2
12279,9,4
12279,49,3
12279,80,1
12279,70,1
12280,94,5
12280,139,1
12280,32,2
12281,142,4
12281,184,4
12281,5,2
12281,74,1
12281,87,5
12282,141,1
12282,213,3
12282,97,1
12282,58,4
12282,64,3
12283,75,3
12283,13,3
12283,28,3
12283,214,5
12284,13,3
12284,140,4
12284,190,1
12284,132,2
12285,114,2
12286,202,2
12286,140,3
12286,145,2
12286,12,1
12287,110,2
12287,88,4
12287,202,5
12287,20,3
12288,193,4
12288,20,4
12288,22,4
12288,132,1
12289,4,5
12289,176,5
12289,219,4
12290,44,2
12291,15,3
12292,216,3
12292,133,3
12292,211,4
12292,157,3
12293,139,4
12293,141,1
12294,198,4
12294,103,5
12294,200,1
12294,111,2
12295,177,1
12295,191,2
12296,175,5
12296,45,3
12297,43,5
12297,67,5
12297,79,5
12297,137,4
12298,181,5
12298,161,3
12299,99,3
12299,149,4
12299,136,5
12300,21,4
12300,201,4
12300,6,2
12301,202,3
12301,136,2
12301,210,2
12301,3,5
12302,34,2
12302,105,3
12302,6,2
12302,78,1
12302,216,3
12303,60,4
12303,187,5
12304,57,1
12304,220,2
12304,170,2
12305,5,3
12306,83,5
12306,101,2
12306,171,5
12306,136,4
12307,38,1
12307,79,1
12307,124,2
12307,77,3
12308,164,1
12308,127,3
12309,106,4
12310,57,3
12310,86,5
12310,122,1
12310,162,1
12311,101,5
12311,103,4
12311,182,4
12311,8,1
12311,81,1
12312,176,3
12312,158,3
12312,27,4
12312,60,5
12313,74,5
12313,210,3
12313,127,1
12313,195,5
12313,130,1
12314,25,4
12315,11,2
12315,10,1
12315,4,2
12315,45,4
12316,149,2
12316,98,1
12316,51,5
12316,187,4
12317,132,4
12317,60,5
12317,167,4
12318,115,2
12318,151,2
12318,20,4
12319,113,2
12319,62,3
12319,157,4
12319,36,1
12319,96,5
12320,193,5
12321,151,5
12321,197,5
12321,15,4
12321,214,5
12321,112,2
12322,220,2
12322,126,2
12323,150,2
12323,169,3
12324,10,2
12324,12,5
12324,121,2
12325,2,1
12325,169,3
12325,9,4
12326,73,4
12326,23,3
12326,79,3
12326,98,4
12327,102,2
12327,79,5
12327,74,5
12328,128,2
12329,67,2
12329,211,4
12329,68,3
12329,100,1
12330,110,2
12330,119,4
12330,150,2
12331,29,4
12331,105,1
12331,172,4
12331,205,4
12332,87,1
12332,182,3
12333,182,1
12333,170,3
12333,61,5
12333,187,5
12333,11,3
12334,63,5
12335,216,5
12335,187,5
12335,126,3
12336,166,5
12336,99,4
12337,195,4
12337,218,1
12337,84,4
12337,101,3
12338,116,4
12339,212,4
12339,183,2
12339,94,1
12339,10,1
12340,200,3
12340,134,1
12340,23,3
12340,105,5
12340,191,4
12341,178,5
12341,177,4
12341,177,5
12342,18,5
12342,153,2
12343,15,1
12343,79,4
12343,81,5
12343,46,4
12344,30,3
12345,63,1
12345,122,5
12345,175,3
12345,151,3
12346,204,1
12346,175,2
12346,127,2
12347,73,5
12347,66,5
12348,145,5
12348,72,2
12348,119,4
12348,199,3
12349,74,5
12349,99,4
12349,97,3
12350,82,2
12350,103,3
12351,112,1
12351,172,2
12352,188,2
12352,206,3
12352,178,1
12352,82,5
12353,1,5
12353,129,2
12353,15,1
12353,187,2
12353,114,4
12354,56,5
12354,50,1
12354,110,1
12355,22,1
12355,86,1
12355,88,2
12355,33,3
12356,68,4
12357,34,3
12357,39,5
12357,125,5
12357,68,2
12358,29,5
12358,95,1
12358,42,1
12358,197,3
12359,210,5
12359,128,2
12360,11,3
12360,154,2
12361,75,3
12361,91,3
12362,109,3
12362,40,2
12362,28,1
12362,97,5
12362,148,2
12363,161,5
12363,9,1
12363,42,2
12364,2,5
12364,145,3
12364,187,5
12365,26,2
12365,168,5
12366,31,1
12366,67,5
12366,175,5
12367,127,3
12367,68,4
12367,175,4
12367,12,4
12367,51,2
12368,132,1
12368,185,5
12368,7,3
12369,35,1
12369,11,2
12370,197,1
12370,185,1
12371,37,4
12371,75,3
12372,42,3
12373,62,1
12373,175,4
12374,48,5
12375,169,4
12375,76,1
12375,91,5
12375,121,1
12375,11,4
12376,189,1
12376,87,4
12376,89,3
12376,115,4
12376,67,2
12377,126,3
12377,23,1
12377,197,1
12378,161,2
12378,156,5
12379,28,1
12379,105,5
12379,13,5
12380,45,5
12380,148,3
12380,162,3
12380,33,-3
12381,91,5
12381,19,2
12382,101,2
12382,162,2
12383,200,1
12383,136,4
12384,87,3
12384,185,1
12384,52,5
12384,89,5
12384,66,3
12385,58,5
12385,18,1
12385,123,3
12385,28,3
12385,200,2
12386,204,2
12386,144,3
12386,90,2
12387,199,1
12387,163,3
12387,50,3
12387,119,1
12387,32,5
12388,117,5
12388,209,4
12388,37,1
12389,13,1
12389,114,4
12389,155,4
12389,109,2
12390,64,3
12390,8,4
12390,90,4
12390,52,4
12390,77,1
12391,16,5
12391,204,5
12391,201,5
12392,162,2
12392,87,3
12392,209,4
12392,71,2
12393,213,5
12393,96,2
12393,205,3
12394,129,1
12395,180,4
12396,62,5
12396,37,2
12396,97,4
12397,136,5
12397,51,3
12397,113,2
12397,126,3
12398,194,3
12398,219,1
12399,197,3
12399,130,5
12399,43,4
12399,44,3
12400,186,5
12400,193,2
12400,12,3
12400,22,1
12400,113,3
12401,183,3
12401,148,2
12401,136,2
12401,195,5
12401,65,3
12402,25,3
12402,3,4
12402,137,2
12403,200,2
12403,167,1
12403,171,5
12404,149,2
12405,71,2
12405,149,4
12406,201,2
12406,143,3
12406,106,1
12406,150,4
12407,121,1
12407,94,4
12408,14,3
12409,60,4
12410,44,1
12410,30,2
12410,6,4
12410,200,5
12411,99,1
12411,206,2
12411,18,4
12412,16,2
12413,132,1
12413,112,5
12413,101,5
12413,12,1
12413,122,3
12414,202,1
12414,35,1
12415,98,1
12415,153,4
12415,14,3
12416,212,3
12416,46,2
12416,56,3
12417,23,3
12417,116,2
12418,131,5
12418,26,1
12419,197,5
12420,172,3
12420,101,2
12420,139,2
12421,183,3
12421,31,3
12421,129,5
12421,5,2
12422,61,1
12423,204,5
12423,75,3
12424,191,4
12424,30,1
12424,199,4
12424,31,2
12424,115,2
12425,131,3
12425,28,4
12425,30,4
12425,177,5
12425,77,4
12426,124,2
12427,33,5
12427,178,1
12427,218,1
12427,185,4
12427,84,3
12428,218,4
12429,121,5
12429,73,5
12430,170,5
12430,172,5
12431,220,3
12431,220,5
12431,112,3
12431,35,2
12431,183,3
12432,187,3
12432,128,4
12432,219,5
12433,177,3
12434,209,3
12434,141,3
12435,22,3
12435,28,1
12436,20,3
12436,37,4
12436,181,4
12436,167,4
12436,149,5
12437,161,5
12437,173,4
12437,219,4
12438,41,3
12438,8,4
12438,212,5
12438,57,2
12438,109,2
12439,110,1
12440,14,2
12441,202,5
12441,19,2
12441,35,1
12441,32,1
12441,110,5
12442,172,2
12442,80,2
12442,201,5
12442,84,5
12442,142,2
12443,138,1
12443,59,4
12443,105,2
12443,61,3
12444,197,2
12444,154,3
12445,101,4
12446,14,2
12446,161,3
12447,5,3
12447,124,5
12447,7,5
12448,183,1
12448,44,4
12449,56,4
12450,83,5
12450,188,2
12450,216,1
12451,149,2
12452,155,2
12452,183,2
12452,125,3
12453,166,2
12453,206,1
12453,130,1
12453,179,3
12453,11,4
12454,146,1
12454,67,2
12454,198,2
12454,180,4
12455,201,5
12455,220,3
12455,179,5
12455,76,2
12455,182,1
12456,169,4
12457,67,4
12457,72,0
12457,17,3
12458,195,2
12458,136,3
12459,159,3
12459,18,5
12460,84,4
12460,47,1
12460,14,1
12460,160,2
12460,215,4
12461,166,3
12461,214,5
12461,50,3
12461,213,2
12462,78,2
12463,39,4
12464,190,2
12464,156,2
12464,5,5
12464,65,5
12465,152,3
12465,175,1
12465,170,5
12466,20,4
12467,27,3
12467,207,5
12467,28,3
12467,175,2
12468,121,5
12468,6,1
12468,111,1
12469,101,3
12469,15,2
12469,105,1
12469,50,5
12470,201,2
12470,23,5
12470,76,1
12470,86,2
12471,120,4
12471,19,5
12472,76,1
12472,197,1
12472,45,5
12473,70,1
12474,90,4
12475,180,1
12475,203,5
12475,95,2
12475,54,4
12475,185,1
12476,179,2
12476,11,5
12476,68,3
12476,144,5
12476,68,4
12477,118,1
12477,112,3
12477,122,5
12477,74,3
12477,28,1
12478,182,4
12478,36,5
12478,188,1
12478,5,3
12478,179,1
12479,88,1
12479,80,-4
12479,72,5
12479,208,5
12479,89,2
12480,127,1
12480,195,4
12480,8,1
12480,44,2
12481,41,5
12481,67,4
12482,94,3
12483,38,5
12483,61,4
12483,55,4
12483,23,3
12484,193,3
12484,207,5
12484,202,1
12484,4,4
12485,26,3
12486,65,2
12486,111,3
12486,157,3
12486,72,2
12486,103,2
12487,60,2
12487,114,3
12487,138,1
12487,188,5
12488,180,4
12488,133,2
12488,63,1
12489,175,5
12489,90,5
12489,8,3
12489,138,4
12489,198,1
12490,91,5
12490,169,3
12490,117,5
12490,18,5
12491,114,1
12491,25,3
12492,93,4
12492,208,4
12493,48,2
12493,36,4
12493,209,1
12494,174,5
12494,122,1
12494,117,2
12494,139,5
12494,166,2
12495,34,4
12495,138,2
12495,99,4
12496,207,4
12496,40,4
12496,34,5
12496,211,4
12497,20,1
12497,179,2
12497,25,3
12497,28,5
12498,74,4
12498,210,5
12498,141,2
12498,108,2
12498,127,1
12499,124,1
12499,110,5
12500,56,2
12500,29,4
12500,21,1
12500,76,1
12500,47,1
12501,23,5
12501,214,3
12501,143,2
12502,3,3
12502,30,4
12502,7,3
12503,191,2
12503,28,4
12503,96,2
12503,142,2
12503,102,3
12504,212,2
12504,88,4
12504,13,1
12505,25,2
12505,103,2
12505,121,1
12505,201,4
12505,22,3
12506,109,3
12506,200,1
12506,134,3
12506,5,1
12506,12,3
12507,15,2
12508,139,3
12508,79,5
12508,79,2
12508,177,5
12508,192,2
12509,120,2
12509,220,2
12509,165,3
12509,121,1
12509,1,1
12510,36,5
12510,7,1
12511,152,3
12511,194,5
12511,6,5
12511,195,2
12512,11,4
12513,35,1
12513,216,5
12513,207,3
12514,37,4
12514,107,1
12514,180,3
12514,37,4
12514,186,4
12515,61,3
12515,70,2
12515,83,2
12515,110,5
12515,4,3
12516,44,4
12517,180,5
12517,98,1
12517,172,2
12518,201,5
12518,18,1
12518,156,5
12518,41,1
12519,86,1
12519,105,4
12519,182,5
12519,150,3
12519,17,5
12520,106,4
12521,64,2
12521,140,2
12521,47,1
12521,14,4
12521,91,4
12522,188,5
12522,57,1
12522,33,1
12523,167,3
12524,215,1
12524,18,4
12524,209,5
12525,73,5
12525,193,1
12526,108,3
12526,95,5
12527,4,2
12527,76,2
12527,1,5
12527,217,3
12527,151,3
12528,72,1
12528,66,2
12528,121,4
12528,42,1
12528,136,2
12529,124,3
12530,210,1
12530,74,4
12531,217,4
12531,122,1
12532,99,3
12532,46,1
12532,192,5
12532,85,4
12533,173,4
12533,199,3
12533,207,2
12533,85,2
12533,121,4
12534,143,4
12535,154,2
12535,58,5
12535,133,1
12535,71,4
12536,75,4
12536,83,2
12537,185,2
12538,92,3
12538,200,1
12538,124,1
12538,101,3
12538,151,5
12539,49,4
12539,215,1
12540,71,1
12540,100,1
12540,57,2
12541,164,5
12541,44,4
12542,123,4
12542,138,1
12543,107,4
12543,84,5
12543,83,4
12543,186,1
12543,219,4
12544,11,2
12544,185,4
12544,207,2
12545,14,2
12545,206,3
12545,66,3
12545,11,1
12545,49,5
12546,33,2
12546,35,2
12546,132,2
12546,166,5
12547,115,2
12547,28,5
12548,147,4
12548,38,1
12548,204,3
12549,185,2
12549,123,1
12549,34,2
12549,196,2
12550,89,5
12550,90,1
12551,41,5
12551,112,2
12552,10,5
12552,125,1
12553,119,5
12553,81,4
12553,185,4
12554,210,5
12555,83,4
12556,31,4
12557,57,4
12557,99,2
12557,199,2
12557,197,5
12558,77,4
12558,220,2
12558,18,2
12558,61,4
12559,45,5
12559,172,1
12559,206,5
12559,83,5
12560,203,2
12560,97,2
12560,207,5
12560,114,5
12560,170,5
12561,181,2
12561,110,2
12562,167,2
12562,94,5
12562,214,1
12562,148,4
12563,34,1
12563,42,1
12563,66,3
12564,99,1
12565,165,5
12566,219,5
12566,147,4
12567,71,3
12567,141,5
12568,177,2
12568,22,2
12568,215,3
12568,73,2
12568,163,1
12569,47,1
12569,215,2
12570,131,3
12570,31,1
12570,168,5
12571,174,3
12571,198,3
12572,66,1
12573,59,1
12573,48,4
12573,131,3
12573,167,5
12574,44,5
12574,11,3
12574,32,3
12574,82,5
12574,153,5
12575,40,4
12575,202,3
12575,77,4
12575,8,3
12575,14,4
12576,54,3
12576,2,4
12576,90,1
12576,125,5
12577,150,2
12577,48,4
12577,87,3
12577,50,2
12578,183,1
12578,59,3
12579,59,3
12579,154,5
12579,154,5
12579,70,5
12579,210,5
12580,65,3
12580,24,3
12580,146,4
12581,42,4
12581,167,1
12581,138,1
12581,94,1
12582,183,4
12582,78,5
12582,101,3
12583,218,5
12583,161,5
12583,28,3
12583,39,3
12583,212,5
12584,3,5
12585,97,4
12585,194,4
12585,202,4
12585,185,5
12586,54,3
12586,9,4
12587,16,4
12587,178,3
12588,172,1
12588,68,4
12588,17,1
12588,194,5
12589,148,1
12589,118,1
12589,43,4
12589,14,3
12589,157,1
12590,148,5
12590,12,2
12590,43,3
12590,194,4
12590,199,1
12591,42,1
12591,2,1
12592,177,2
12592,25,5
12593,177,2
12593,42,3
12593,214,1
12593,98,4
12594,206,2
12594,59,5
12594,81,2
12594,84,2
12595,135,3
12595,149,2
12595,24,2
12595,60,1
12596,27,2
12596,115,4
12596,169,4
12597,144,3
12597,170,2
12597,115,4
12598,192,4
12598,62,5
12598,102,3
12598,78,5
12598,117,5
12599,127,3
12599,110,3
12599,7,1
12599,4,2
12600,99,3
12600,14,2
12600,52,4
12600,94,4
12600,218,1
12601,22,3
12602,219,1
12602,57,4
12602,85,4
12602,131,1
12603,208,1
12603,10,5
12603,53,4
12603,136,1
12603,86,4
12604,181,5
12604,114,4
12605,20,1
12605,176,2
12605,109,4
12605,96,5
12606,70,5
12607,215,3
12607,102,3
12607,17,4
12607,6,1
12607,143,1
12608,218,2
12608,207,3
12608,75,1
12609,185,2
12609,129,5
12609,112,2
12609,104,1
12610,159,1
12610,154,1
12611,49,3
12611,158,3
12611,112,1
12611,91,3
12612,199,4
12613,4,2
12614,102,1
12615,45,3
12615,54,3
12616,74,3
12616,176,1
12616,130,5
12616,63,1
12617,150,3
12617,120,1
12617,123,2
12617,193,3
12617,75,3
12618,188,5
12618,136,5
12618,120,2
12618,117,3
12619,68,4
12619,125,3
12619,85,4
12619,144,1
12620,4,2
12620,118,3
12620,20,4
12620,20,2
12620,16,2
12621,92,2
12621,211,2
12621,32,4
12621,92,4
12622,116,4
12622,121,1
12622,12,2
12622,120,3
12623,86,5
12623,143,1
12623,94,2
12624,103,1
12624,183,5
12624,192,1
12625,10,1
12625,182,3
12625,161,5
12625,8,2
12626,132,1
12626,136,3
12626,140,1
12627,174,5
12627,180,2
12627,67,4
12627,14,3
12627,215,5
12628,68,1
12629,13,5
12629,165,5
12629,161,2
12630,150,2
12630,178,5
12631,193,2
12631,108,2
12631,98,5
12632,185,1
12632,142,3
12633,202,1
12634,33,2
12634,38,1
12635,145,2
12636,86,4
12636,162,4
12637,45,4
12637,28,4
12637,58,3
12638,1,2
12638,142,1
12638,192,3
12638,30,2
12639,1,1
12639,13,4
12639,7,1
12640,203,5
12641,217,3
12641,195,2
12641,63,3
12641,55,5
12641,205,0
12642,30,3
12642,92,3
12643,89,3
12644,117,4
12644,135,3
12644,7,2
12644,212,2
12645,22,5
12645,145,2
12645,17,1
12646,40,2
12646,59,5
12646,140,1
12647,217,1
12647,103,1
12648,2,1
12648,135,4
12648,205,4
12648,112,1
12648,168,4
