order_id,customer_id,date_id,channel_id,status_id,product_id,product_name,category_id,quantity,price,amount
12658,349,238,1,3,211,product 211,5,5,64.11,320.55
12658,349,238,1,3,147,product 147,4,4,130.25,521.00
12659,296,97,1,3,146,product 146,6,3,74.28,222.84
12659,296,97,1,3,122,product 122,3,2,90.92,181.84
12659,296,97,1,3,18,product 18,1,4,104.11,416.44
12661,296,130,3,2,118,product 118,1,5,123.25,616.25
12662,308,281,1,3,9,product 9,7,5,58.87,294.35
12662,308,281,1,3,106,product 106,5,1,98.74,98.74
12663,262,192,1,3,48,product 48,5,5,43.03,215.15
12663,262,192,1,3,78,product 78,3,5,74.65,373.25
12663,262,192,1,3,22,product 22,2,5,69.96,349.80
12664,172,182,3,3,49,product 49,5,3,.00,.00
12664,172,182,3,3,216,product 216,3,2,19.77,39.54
12664,172,182,3,3,17,product 17,5,2,82.88,165.76
12664,172,182,3,3,185,product 185,5,5,159.01,795.05
12664,172,182,3,3,159,product 159,3,3,11.99,35.97
12665,249,115,2,3,63,product 63,3,5,56.73,283.65
12665,249,115,2,3,67,product 67,1,3,58.17,174.51
12666,335,302,1,3,10,product 10,5,5,7.59,37.95
12667,12,288,1,3,93,product 93,4,1,62.98,62.98
12668,107,30,1,3,156,product 156,5,5,13.91,69.55
12668,107,30,1,3,103,product 103,5,3,57.98,173.94
12668,107,30,1,3,67,product 67,1,5,58.17,290.85
12668,107,30,1,3,119,product 119,4,2,61.00,122.00
12669,266,218,1,1,191,product 191,6,1,114.41,114.41
12669,266,218,1,1,42,product 42,5,5,5.00,25.00
12669,266,218,1,1,179,product 179,1,5,94.41,472.05
12670,332,309,1,3,27,product 27,5,4,107.67,430.68
12671,120,92,1,3,58,product 58,6,1,27.70,27.70
12671,120,92,1,3,5,product 5,4,3,74.08,222.24
12671,120,92,1,3,165,product 165,2,3,80.01,240.03
12671,120,92,1,3,202,product 202,6,4,105.42,421.68
12672,109,24,2,3,136,product 136,2,4,14.87,59.48
12672,109,24,2,3,18,product 18,1,1,104.11,104.11
12672,109,24,2,3,52,product 52,3,1,16.85,16.85
12673,317,337,3,2,205,product 205,5,1,32.71,32.71
12673,317,337,3,2,122,product 122,3,4,90.92,363.68
12673,317,337,3,2,142,product 142,6,5,5.00,25.00
12673,317,337,3,2,126,product 126,2,2,78.97,157.94
12673,317,337,3,2,155,product 155,3,4,19.53,78.12
12674,161,44,1,3,94,product 94,4,3,66.13,198.39
12674,161,44,1,3,82,product 82,2,2,8.01,16.02
12674,161,44,1,3,11,product 11,5,5,29.87,149.35
12674,161,44,1,3,9,product 9,7,2,58.87,117.74
12675,13,52,3,3,17,product 17,5,2,82.88,165.76
12675,13,52,3,3,5,product 5,4,5,74.08,370.40
12675,13,52,3,3,35,product 35,5,1,27.60,27.60
12675,13,52,3,3,165,product 165,2,2,80.01,160.02
12676,227,172,1,3,186,product 186,3,3,84.78,254.34
12676,227,172,1,3,154,product 154,5,3,.00,.00
12676,227,172,1,3,214,product 214,5,1,67.91,67.91
12676,227,172,1,3,126,product 126,2,5,78.97,394.85
12677,4,4,2,2,151,product 151,4,5,52.41,262.05
12677,4,4,2,2,200,product 200,5,3,56.19,168.57
12678,199,26,1,3,66,product 66,4,5,108.45,542.25
12679,156,88,3,3,201,product 201,3,4,127.58,510.32
12679,156,88,3,3,184,product 184,5,3,.00,.00
12679,156,88,3,3,38,product 38,5,1,67.67,67.67
12680,241,220,1,3,70,product 70,4,5,91.29,456.45
12681,102,8,1,3,176,product 176,4,1,20.55,20.55
12681,102,8,1,3,169,product 169,2,3,39.94,119.82
12682,250,326,3,2,17,product 17,5,4,82.88,331.52
12682,250,326,3,2,79,product 79,5,2,97.11,194.22
12682,250,326,3,2,5,product 5,4,3,74.08,222.24
12683,41,25,1,3,189,product 189,3,2,111.36,222.72
12683,41,25,1,3,127,product 127,2,3,25.52,76.56
12683,41,25,1,3,178,product 178,2,3,103.20,309.60
12684,96,291,1,3,67,product 67,1,4,58.17,232.68
12685,338,340,1,3,40,product 40,1,2,97.19,194.38
12686,4,131,3,3,145,product 145,1,4,66.38,265.52
12686,4,131,3,3,133,product 133,4,5,74.56,372.80
12686,4,131,3,3,65,product 65,4,5,35.20,176.00
12687,243,161,1,2,80,product 80,4,3,113.09,339.27
12687,243,161,1,2,36,product 36,3,3,110.55,331.65
12687,243,161,1,2,185,product 185,5,1,159.01,159.01
12688,260,118,2,3,29,product 29,5,2,6.42,12.84
12689,175,327,3,3,125,product 125,4,1,104.23,104.23
12690,215,45,2,3,42,product 42,5,5,5.00,25.00
12690,215,45,2,3,178,product 178,2,2,103.20,206.40
12691,135,198,1,3,15,product 15,4,3,67.93,203.79
12692,202,349,3,3,143,product 143,5,1,12.84,12.84
12692,202,349,3,3,117,product 117,1,3,.00,.00
12692,202,349,3,3,16,product 16,2,3,88.27,264.81
12692,202,349,3,3,45,product 45,2,3,25.55,76.65
12692,202,349,3,3,72,product 72,1,4,71.50,286.00
12693,80,15,1,3,144,product 144,1,3,5.00,15.00
12693,80,15,1,3,113,product 113,3,2,114.39,228.78
12693,80,15,1,3,107,product 107,2,4,38.89,155.56
12693,80,15,1,3,115,product 115,3,1,69.02,69.02
12694,178,122,1,3,146,product 146,6,4,74.28,297.12
12695,147,120,2,3,59,product 59,3,3,331.25,993.75
12695,147,120,2,3,114,product 114,5,4,70.05,280.20
12695,147,120,2,3,130,product 130,4,5,52.63,263.15
12696,333,302,1,3,167,product 167,1,3,49.08,147.24
12696,333,302,1,3,145,product 145,1,1,66.38,66.38
12697,337,358,1,3,144,product 144,1,5,5.00,25.00
12697,337,358,1,3,37,product 37,3,3,83.31,249.93
12698,107,47,1,3,172,product 172,5,4,86.32,345.28
12698,107,47,1,3,165,product 165,2,5,80.01,400.05
12699,224,184,2,3,135,product 135,5,5,33.35,166.75
12699,224,184,2,3,18,product 18,1,3,104.11,312.33
12699,224,184,2,3,22,product 22,2,4,69.96,279.84
12699,224,184,2,3,19,product 19,3,4,426.60,1706.40
12700,327,258,3,3,45,product 45,2,5,25.55,127.75
12701,128,190,1,3,200,product 200,5,4,56.19,224.76
12701,128,190,1,3,104,product 104,4,3,87.05,261.15
12701,128,190,1,3,94,product 94,4,5,66.13,330.65
12701,128,190,1,3,14,product 14,3,2,105.68,211.36
12701,128,190,1,3,186,product 186,3,5,84.78,423.90
12702,61,204,1,3,215,product 215,6,5,28.59,142.95
12702,61,204,1,3,112,product 112,1,4,67.72,270.88
12702,61,204,1,3,98,product 98,5,2,5.00,10.00
12702,61,204,1,3,93,product 93,4,2,62.98,125.96
12703,349,96,1,3,218,product 218,7,1,110.92,110.92
12703,349,96,1,3,115,product 115,3,5,69.02,345.10
12703,349,96,1,3,15,product 15,4,2,67.93,135.86
12703,349,96,1,3,85,product 85,5,2,115.71,231.42
12703,349,96,1,3,6,product 6,6,4,51.33,205.32
12704,249,302,1,2,41,product 41,4,3,71.94,215.82
12704,249,302,1,2,210,product 210,3,1,13.77,13.77
12704,249,302,1,2,99,product 99,6,5,69.05,345.25
12704,249,302,1,2,219,product 219,7,2,142.69,285.38
12704,249,302,1,2,55,product 55,5,1,35.32,35.32
12705,108,42,2,3,179,product 179,1,3,94.41,283.23
12706,338,129,2,3,147,product 147,4,4,130.25,521.00
12706,338,129,2,3,201,product 201,3,2,127.58,255.16
12706,338,129,2,3,74,product 74,4,1,41.18,41.18
12706,338,129,2,3,123,product 123,4,1,154.58,154.58
12706,338,129,2,3,20,product 20,6,2,.00,.00
12707,315,279,3,3,118,product 118,1,3,123.25,369.75
12707,315,279,3,3,193,product 193,5,3,17.91,53.73
12707,315,279,3,3,123,product 123,4,5,154.58,772.90
12707,315,279,3,3,13,product 13,2,3,18.10,54.30
12708,56,332,1,3,10,product 10,5,4,7.59,30.36
12708,56,332,1,3,209,product 209,4,1,50.24,50.24
12708,56,332,1,3,218,product 218,7,5,110.92,554.60
12709,140,252,1,3,137,product 137,4,1,62.15,62.15
12710,276,76,3,3,83,product 83,6,3,18.73,56.19
12710,276,76,3,3,29,product 29,5,1,6.42,6.42
12710,276,76,3,3,146,product 146,6,3,74.28,222.84
12710,276,76,3,3,167,product 167,1,2,49.08,98.16
12711,88,87,3,3,46,product 46,2,2,66.95,133.90
12711,88,87,3,3,184,product 184,5,2,.00,.00
12712,98,199,1,3,99,product 99,6,3,69.05,207.15
12712,98,199,1,3,133,product 133,4,1,74.56,74.56
12712,98,199,1,3,149,product 149,3,2,289.68,579.36
12713,187,297,1,3,158,product 158,6,3,70.68,212.04
12714,22,350,3,2,60,product 60,3,5,86.98,434.90
12714,22,350,3,2,7,product 7,4,5,81.21,406.05
12714,22,350,3,2,42,product 42,5,1,5.00,5.00
12715,166,73,1,3,55,product 55,5,2,35.32,70.64
12716,155,142,2,3,38,product 38,5,2,67.67,135.34
12716,155,142,2,3,5,product 5,4,2,74.08,148.16
12716,155,142,2,3,47,product 47,4,4,101.73,406.92
12716,155,142,2,3,125,product 125,4,3,104.23,312.69
12716,155,142,2,3,206,product 206,3,1,48.21,48.21
12717,45,199,1,3,49,product 49,5,4,.00,.00
12717,45,199,1,3,201,product 201,3,2,127.58,255.16
12717,45,199,1,3,19,product 19,3,3,426.60,1279.80
12717,45,199,1,3,204,product 204,5,4,102.31,409.24
12718,251,222,2,3,23,product 23,3,4,82.40,329.60
12719,202,327,1,3,88,product 88,5,3,80.50,241.50
12719,202,327,1,3,53,product 53,2,4,68.32,273.28
12719,202,327,1,3,85,product 85,5,4,115.71,462.84
12719,202,327,1,3,3,product 3,3,5,53.37,266.85
12720,102,345,1,3,154,product 154,5,3,.00,.00
12720,102,345,1,3,120,product 120,4,2,52.31,104.62
12720,102,345,1,3,173,product 173,5,2,115.31,230.62
12720,102,345,1,3,131,product 131,1,5,69.76,348.80
12720,102,345,1,3,206,product 206,3,5,48.21,241.05
12721,171,144,1,3,16,product 16,2,1,88.27,88.27
12721,171,144,1,3,114,product 114,5,3,70.05,210.15
12721,171,144,1,3,192,product 192,2,2,59.26,118.52
12722,341,197,3,3,88,product 88,5,1,80.50,80.50
12722,341,197,3,3,23,product 23,3,5,82.40,412.00
12722,341,197,3,3,121,product 121,3,5,5.00,25.00
12722,341,197,3,3,212,product 212,4,5,1405.68,7028.40
12722,341,197,3,3,50,product 50,5,4,130.98,523.92
12723,113,124,2,3,185,product 185,5,1,159.01,159.01
12724,1,110,1,3,12,product 12,4,4,8.96,35.84
12724,1,110,1,3,120,product 120,4,5,52.31,261.55
12724,1,110,1,3,43,product 43,3,2,36.35,72.70
12724,1,110,1,3,159,product 159,3,3,11.99,35.97
12725,58,326,2,3,25,product 25,4,5,102.44,512.20
12725,58,326,2,3,124,product 124,7,4,85.10,340.40
12725,58,326,2,3,95,product 95,1,3,41.42,124.26
12726,96,357,2,2,46,product 46,2,4,66.95,267.80
12727,40,314,2,3,215,product 215,6,1,28.59,28.59
12727,40,314,2,3,83,product 83,6,3,18.73,56.19
12727,40,314,2,3,26,product 26,3,5,101.49,507.45
12728,123,313,1,3,77,product 77,2,1,108.93,108.93
12728,123,313,1,3,128,product 128,5,5,106.78,533.90
12728,123,313,1,3,2,product 2,6,1,57.19,57.19
12729,156,295,1,3,144,product 144,1,3,5.00,15.00
12729,156,295,1,3,87,product 87,5,3,103.11,309.33
12729,156,295,1,3,166,product 166,1,4,5.00,20.00
12729,156,295,1,3,175,product 175,3,2,151.47,302.94
12729,156,295,1,3,190,product 190,2,3,115.65,346.95
12730,133,246,1,3,29,product 29,5,5,6.42,32.10
12730,133,246,1,3,23,product 23,3,1,82.40,82.40
12730,133,246,1,3,210,product 210,3,1,13.77,13.77
12731,237,194,1,2,170,product 170,4,3,5.00,15.00
12732,108,89,1,3,44,product 44,2,5,44.02,220.10
12732,108,89,1,3,163,product 163,3,2,37.49,74.98
12733,65,52,1,3,60,product 60,3,3,86.98,260.94
12733,65,52,1,3,68,product 68,6,4,55.56,222.24
12733,65,52,1,3,182,product 182,1,2,81.93,163.86
12733,65,52,1,3,20,product 20,6,2,.00,.00
12733,65,52,1,3,34,product 34,2,5,47.39,236.95
12734,8,364,3,3,84,product 84,4,1,9.68,9.68
12735,271,342,1,3,52,product 52,3,2,16.85,33.70
12735,271,342,1,3,212,product 212,4,1,1405.68,1405.68
12735,271,342,1,3,154,product 154,5,4,.00,.00
12735,271,342,1,3,199,product 199,6,3,54.24,162.72
12736,76,326,1,3,116,product 116,5,5,10.56,52.80
12736,76,326,1,3,59,product 59,3,2,331.25,662.50
12736,76,326,1,3,167,product 167,1,5,49.08,245.40
12736,76,326,1,3,117,product 117,1,4,.00,.00
12737,99,98,1,3,180,product 180,4,5,65.24,326.20
12737,99,98,1,3,179,product 179,1,3,94.41,283.23
12737,99,98,1,3,190,product 190,2,1,115.65,115.65
12738,94,142,1,3,216,product 216,3,1,19.77,19.77
12738,94,142,1,3,30,product 30,5,1,55.42,55.42
12738,94,142,1,3,74,product 74,4,2,41.18,82.36
12738,94,142,1,3,131,product 131,1,4,69.76,279.04
12739,347,132,3,3,30,product 30,5,2,55.42,110.84
12739,347,132,3,3,84,product 84,4,4,9.68,38.72
12739,347,132,3,3,118,product 118,1,5,123.25,616.25
12739,347,132,3,3,131,product 131,1,2,69.76,139.52
12740,241,243,1,3,46,product 46,2,1,66.95,66.95
12740,241,243,1,3,18,product 18,1,5,104.11,520.55
12740,241,243,1,3,165,product 165,2,5,80.01,400.05
12740,241,243,1,3,172,product 172,5,1,86.32,86.32
12741,218,219,1,3,6,product 6,6,4,51.33,205.32
12741,218,219,1,3,76,product 76,6,1,80.33,80.33
12741,218,219,1,3,158,product 158,6,5,70.68,353.40
12741,218,219,1,3,111,product 111,3,1,33.54,33.54
12741,218,219,1,3,19,product 19,3,5,426.60,2133.00
12742,136,51,1,3,111,product 111,3,5,33.54,167.70
12743,301,113,2,1,141,product 141,6,5,.00,.00
12743,301,113,2,1,14,product 14,3,1,105.68,105.68
12743,301,113,2,1,108,product 108,1,2,81.78,163.56
12744,259,49,1,3,49,product 49,5,1,.00,.00
12744,259,49,1,3,133,product 133,4,3,74.56,223.68
12744,259,49,1,3,196,product 196,2,2,5.00,10.00
12744,259,49,1,3,78,product 78,3,4,74.65,298.60
12744,259,49,1,3,166,product 166,1,2,5.00,10.00
12745,339,188,1,3,78,product 78,3,5,74.65,373.25
12745,339,188,1,3,104,product 104,4,5,87.05,435.25
12745,339,188,1,3,91,product 91,3,5,56.42,282.10
12745,339,188,1,3,13,product 13,2,3,18.10,54.30
12745,339,188,1,3,218,product 218,7,5,110.92,554.60
12746,159,130,3,3,44,product 44,2,4,44.02,176.08
12747,82,74,2,3,196,product 196,2,3,5.00,15.00
12747,82,74,2,3,11,product 11,5,3,29.87,89.61
12748,122,17,2,3,205,product 205,5,3,32.71,98.13
12748,122,17,2,3,48,product 48,5,5,43.03,215.15
12749,286,251,2,3,138,product 138,5,1,35.14,35.14
12750,57,151,1,3,168,product 168,2,2,74.53,149.06
12750,57,151,1,3,141,product 141,6,3,.00,.00
12751,216,38,2,3,91,product 91,3,3,56.42,169.26
12751,216,38,2,3,131,product 131,1,3,69.76,209.28
12751,216,38,2,3,83,product 83,6,2,18.73,37.46
12751,216,38,2,3,86,product 86,4,5,30.34,151.70
12752,82,10,3,3,212,product 212,4,5,1405.68,7028.40
12752,82,10,3,3,216,product 216,3,4,19.77,79.08
12752,82,10,3,3,34,product 34,2,5,47.39,236.95
12752,82,10,3,3,59,product 59,3,2,331.25,662.50
12752,82,10,3,3,172,product 172,5,3,86.32,258.96
12753,306,50,1,3,55,product 55,5,2,35.32,70.64
12754,323,262,3,3,211,product 211,5,1,64.11,64.11
12754,323,262,3,3,69,product 69,3,2,85.26,170.52
12754,323,262,3,3,160,product 160,5,3,25.51,76.53
12754,323,262,3,3,48,product 48,5,1,43.03,43.03
12755,248,193,2,3,136,product 136,2,3,14.87,44.61
12755,248,193,2,3,45,product 45,2,2,25.55,51.10
12755,248,193,2,3,176,product 176,4,2,20.55,41.10
12755,248,193,2,3,97,product 97,3,3,116.33,348.99
12756,163,313,3,3,22,product 22,2,5,69.96,349.80
12756,163,313,3,3,35,product 35,5,1,27.60,27.60
12756,163,313,3,3,146,product 146,6,2,74.28,148.56
12757,231,23,3,3,26,product 26,3,4,101.49,405.96
12757,231,23,3,3,37,product 37,3,5,83.31,416.55
12757,231,23,3,3,62,product 62,1,1,71.57,71.57
12758,113,157,3,1,55,product 55,5,4,35.32,141.28
12758,113,157,3,1,88,product 88,5,4,80.50,322.00
12759,230,129,2,3,81,product 81,3,2,65.77,131.54
12760,79,92,3,3,137,product 137,4,5,62.15,310.75
12761,141,44,1,2,26,product 26,3,3,101.49,304.47
12761,141,44,1,2,15,product 15,4,3,67.93,203.79
12761,141,44,1,2,173,product 173,5,5,115.31,576.55
12762,314,121,1,3,26,product 26,3,5,101.49,507.45
12762,314,121,1,3,116,product 116,5,1,10.56,10.56
12762,314,121,1,3,83,product 83,6,5,18.73,93.65
12763,38,117,1,3,34,product 34,2,1,47.39,47.39
12763,38,117,1,3,20,product 20,6,1,.00,.00
12763,38,117,1,3,36,product 36,3,5,110.55,552.75
12763,38,117,1,3,86,product 86,4,4,30.34,121.36
12764,253,207,1,2,42,product 42,5,3,5.00,15.00
12764,253,207,1,2,108,product 108,1,4,81.78,327.12
12764,253,207,1,2,64,product 64,5,1,158.86,158.86
12765,114,179,1,3,142,product 142,6,3,5.00,15.00
12766,249,327,3,3,36,product 36,3,1,110.55,110.55
12766,249,327,3,3,220,product 220,5,1,76.91,76.91
12766,249,327,3,3,40,product 40,1,2,97.19,194.38
12766,249,327,3,3,50,product 50,5,2,130.98,261.96
12766,249,327,3,3,220,product 220,5,4,76.91,307.64
12767,248,98,2,2,54,product 54,4,4,74.90,299.60
12767,248,98,2,2,157,product 157,3,1,71.75,71.75
12768,289,175,2,3,29,product 29,5,4,6.42,25.68
12768,289,175,2,3,55,product 55,5,3,35.32,105.96
12768,289,175,2,3,60,product 60,3,5,86.98,434.90
12768,289,175,2,3,77,product 77,2,2,108.93,217.86
12769,229,339,1,3,135,product 135,5,2,33.35,66.70
12769,229,339,1,3,4,product 4,2,3,30.93,92.79
12769,229,339,1,3,97,product 97,3,3,116.33,348.99
12770,87,269,3,3,177,product 177,2,1,93.49,93.49
12771,229,141,1,3,7,product 7,4,4,81.21,324.84
12771,229,141,1,3,30,product 30,5,1,55.42,55.42
12771,229,141,1,3,112,product 112,1,4,67.72,270.88
12771,229,141,1,3,180,product 180,4,1,65.24,65.24
12771,229,141,1,3,190,product 190,2,3,115.65,346.95
12772,262,12,2,3,143,product 143,5,2,12.84,25.68
12772,262,12,2,3,176,product 176,4,1,20.55,20.55
12772,262,12,2,3,72,product 72,1,2,71.50,143.00
12773,165,57,1,3,205,product 205,5,2,32.71,65.42
12773,165,57,1,3,6,product 6,6,4,51.33,205.32
12774,26,347,1,3,59,product 59,3,3,331.25,993.75
12774,26,347,1,3,41,product 41,4,2,71.94,143.88
12774,26,347,1,3,202,product 202,6,4,105.42,421.68
12774,26,347,1,3,207,product 207,1,1,91.86,91.86
12775,307,211,1,3,16,product 16,2,4,88.27,353.08
12775,307,211,1,3,191,product 191,6,4,114.41,457.64
12775,307,211,1,3,202,product 202,6,1,105.42,105.42
12776,239,280,1,3,151,product 151,4,4,52.41,209.64
12776,239,280,1,3,219,product 219,7,1,142.69,142.69
12776,239,280,1,3,183,product 183,4,5,34.97,174.85
12776,239,280,1,3,201,product 201,3,5,127.58,637.90
12777,98,112,3,3,132,product 132,5,5,90.90,454.50
12777,98,112,3,3,101,product 101,1,2,66.55,133.10
12777,98,112,3,3,50,product 50,5,1,130.98,130.98
12777,98,112,3,3,17,product 17,5,4,82.88,331.52
12778,116,95,1,3,65,product 65,4,5,35.20,176.00
12778,116,95,1,3,90,product 90,5,5,95.11,475.55
12778,116,95,1,3,168,product 168,2,1,74.53,74.53
12779,317,197,3,1,187,product 187,4,2,123.63,247.26
12779,317,197,3,1,198,product 198,7,2,.00,.00
12779,317,197,3,1,219,product 219,7,1,142.69,142.69
12779,317,197,3,1,216,product 216,3,5,19.77,98.85
12779,317,197,3,1,80,product 80,4,5,113.09,565.45
12780,237,354,2,3,72,product 72,1,5,71.50,357.50
12780,237,354,2,3,132,product 132,5,2,90.90,181.80
12781,271,113,1,3,49,product 49,5,5,.00,.00
12781,271,113,1,3,217,product 217,4,2,16.75,33.50
12781,271,113,1,3,57,product 57,7,1,42.94,42.94
12781,271,113,1,3,46,product 46,2,4,66.95,267.80
12782,82,319,1,3,2,product 2,6,5,57.19,285.95
12782,82,319,1,3,69,product 69,3,3,85.26,255.78
12782,82,319,1,3,150,product 150,5,3,91.94,275.82
12782,82,319,1,3,137,product 137,4,1,62.15,62.15
12782,82,319,1,3,121,product 121,3,4,5.00,20.00
12783,62,359,2,3,44,product 44,2,1,44.02,44.02
12783,62,359,2,3,12,product 12,4,5,8.96,44.80
12783,62,359,2,3,103,product 103,5,4,57.98,231.92
12783,62,359,2,3,154,product 154,5,2,.00,.00
12784,127,150,1,3,191,product 191,6,1,114.41,114.41
12785,271,98,2,1,16,product 16,2,5,88.27,441.35
12785,271,98,2,1,83,product 83,6,5,18.73,93.65
12786,240,172,3,3,195,product 195,2,4,5.00,20.00
12786,240,172,3,3,220,product 220,5,1,76.91,76.91
12786,240,172,3,3,204,product 204,5,1,102.31,102.31
12786,240,172,3,3,212,product 212,4,2,1405.68,2811.36
12787,85,129,1,3,172,product 172,5,2,86.32,172.64
12787,85,129,1,3,190,product 190,2,1,115.65,115.65
12787,85,129,1,3,104,product 104,4,1,87.05,87.05
12787,85,129,1,3,201,product 201,3,4,127.58,510.32
12787,85,129,1,3,65,product 65,4,5,35.20,176.00
12788,337,352,1,3,61,product 61,6,3,37.82,113.46
12788,337,352,1,3,88,product 88,5,5,80.50,402.50
12788,337,352,1,3,91,product 91,3,1,56.42,56.42
12789,46,292,3,2,128,product 128,5,2,106.78,213.56
12790,122,33,1,3,74,product 74,4,4,41.18,164.72
12790,122,33,1,3,44,product 44,2,1,44.02,44.02
12790,122,33,1,3,179,product 179,1,4,94.41,377.64
12790,122,33,1,3,16,product 16,2,2,88.27,176.54
12790,122,33,1,3,210,product 210,3,3,13.77,41.31
12791,237,323,2,3,104,product 104,4,5,87.05,435.25
12791,237,323,2,3,48,product 48,5,3,43.03,129.09
12791,237,323,2,3,35,product 35,5,2,27.60,55.20
12791,237,323,2,3,132,product 132,5,5,90.90,454.50
12792,61,174,2,2,58,product 58,6,2,27.70,55.40
12792,61,174,2,2,124,product 124,7,3,85.10,255.30
12792,61,174,2,2,115,product 115,3,1,69.02,69.02
12793,175,227,3,3,37,product 37,3,1,83.31,83.31
12794,45,45,3,3,45,product 45,2,2,25.55,51.10
12794,45,45,3,3,142,product 142,6,3,5.00,15.00
12794,45,45,3,3,10,product 10,5,4,7.59,30.36
12794,45,45,3,3,140,product 140,1,3,15.69,47.07
12794,45,45,3,3,85,product 85,5,2,115.71,231.42
12795,276,343,3,2,169,product 169,2,5,39.94,199.70
12795,276,343,3,2,128,product 128,5,5,106.78,533.90
12795,276,343,3,2,63,product 63,3,4,56.73,226.92
12795,276,343,3,2,158,product 158,6,1,70.68,70.68
12796,241,181,3,3,15,product 15,4,4,67.93,271.72
12796,241,181,3,3,25,product 25,4,1,102.44,102.44
12796,241,181,3,3,7,product 7,4,5,81.21,406.05
12796,241,181,3,3,125,product 125,4,3,104.23,312.69
12796,241,181,3,3,123,product 123,4,5,154.58,772.90
12797,9,117,1,3,41,product 41,4,3,71.94,215.82
12797,9,117,1,3,93,product 93,4,3,62.98,188.94
12798,321,107,1,3,131,product 131,1,1,69.76,69.76
12798,321,107,1,3,12,product 12,4,2,8.96,17.92
12799,314,164,3,3,126,product 126,2,3,78.97,236.91
12799,314,164,3,3,67,product 67,1,1,58.17,58.17
12799,314,164,3,3,106,product 106,5,2,98.74,197.48
12800,7,58,1,3,5,product 5,4,3,74.08,222.24
12800,7,58,1,3,174,product 174,4,4,5.00,20.00
12801,208,229,1,2,55,product 55,5,3,35.32,105.96
12801,208,229,1,2,191,product 191,6,3,114.41,343.23
12801,208,229,1,2,114,product 114,5,2,70.05,140.10
12802,124,213,1,3,6,product 6,6,3,51.33,153.99
12803,158,102,1,3,159,product 159,3,5,11.99,59.95
12804,61,244,1,3,120,product 120,4,5,52.31,261.55
12804,61,244,1,3,119,product 119,4,1,61.00,61.00
12804,61,244,1,3,201,product 201,3,1,127.58,127.58
12804,61,244,1,3,26,product 26,3,5,101.49,507.45
12804,61,244,1,3,25,product 25,4,5,102.44,512.20
12805,82,278,3,2,126,product 126,2,3,78.97,236.91
12806,342,177,3,3,145,product 145,1,2,66.38,132.76
12807,98,89,3,3,71,product 71,3,1,104.35,104.35
12807,98,89,3,3,146,product 146,6,4,74.28,297.12
12807,98,89,3,3,133,product 133,4,3,74.56,223.68
12808,48,205,3,3,118,product 118,1,4,123.25,493.00
12808,48,205,3,3,37,product 37,3,1,83.31,83.31
12809,284,360,1,3,28,product 28,4,3,83.15,249.45
12809,284,360,1,3,72,product 72,1,3,71.50,214.50
12809,284,360,1,3,13,product 13,2,1,18.10,18.10
12810,25,200,1,3,172,product 172,5,3,86.32,258.96
12810,25,200,1,3,181,product 181,2,5,19.35,96.75
12811,319,291,3,3,203,product 203,6,1,58.43,58.43
12811,319,291,3,3,153,product 153,3,2,119.82,239.64
12812,275,225,1,3,112,product 112,1,5,67.72,338.60
12812,275,225,1,3,114,product 114,5,1,70.05,70.05
12813,3,162,3,3,171,product 171,2,4,50.09,200.36
12813,3,162,3,3,99,product 99,6,1,69.05,69.05
12813,3,162,3,3,188,product 188,6,5,28.09,140.45
12813,3,162,3,3,58,product 58,6,2,27.70,55.40
12813,3,162,3,3,164,product 164,2,5,81.78,408.90
12814,98,107,1,3,131,product 131,1,5,69.76,348.80
12814,98,107,1,3,74,product 74,4,1,41.18,41.18
12814,98,107,1,3,167,product 167,1,2,49.08,98.16
12814,98,107,1,3,42,product 42,5,3,5.00,15.00
12815,186,203,3,3,118,product 118,1,4,123.25,493.00
12816,278,294,3,3,203,product 203,6,2,58.43,116.86
12816,278,294,3,3,204,product 204,5,2,102.31,204.62
12816,278,294,3,3,128,product 128,5,5,106.78,533.90
12816,278,294,3,3,155,product 155,3,1,19.53,19.53
12816,278,294,3,3,67,product 67,1,4,58.17,232.68
12817,215,196,3,3,139,product 139,7,3,14.23,42.69
12817,215,196,3,3,216,product 216,3,3,19.77,59.31
12817,215,196,3,3,108,product 108,1,2,81.78,163.56
12817,215,196,3,3,32,product 32,2,3,46.59,139.77
12818,42,57,1,3,140,product 140,1,2,15.69,31.38
12819,222,88,1,3,169,product 169,2,1,39.94,39.94
12819,222,88,1,3,182,product 182,1,2,81.93,163.86
12819,222,88,1,3,63,product 63,3,2,56.73,113.46
12819,222,88,1,3,138,product 138,5,1,35.14,35.14
12819,222,88,1,3,7,product 7,4,2,81.21,162.42
12820,147,251,2,3,159,product 159,3,2,11.99,23.98
12820,147,251,2,3,107,product 107,2,5,38.89,194.45
12820,147,251,2,3,31,product 31,4,1,70.99,70.99
12820,147,251,2,3,208,product 208,3,4,16.54,66.16
12821,268,235,2,3,184,product 184,5,5,.00,.00
12821,268,235,2,3,1,product 1,7,2,94.65,189.30
12821,268,235,2,3,82,product 82,2,5,8.01,40.05
12821,268,235,2,3,83,product 83,6,5,18.73,93.65
12822,187,126,1,3,12,product 12,4,4,8.96,35.84
12822,187,126,1,3,192,product 192,2,2,59.26,118.52
12823,199,70,3,3,199,product 199,6,1,54.24,54.24
12823,199,70,3,3,71,product 71,3,4,104.35,417.40
12823,199,70,3,3,46,product 46,2,2,66.95,133.90
12824,322,287,1,3,213,product 213,5,1,33.68,33.68
